endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-05 17:14,Tycho,Coastal Brake,333938,0dE9ro91KUtV5Xi7bDPy6b,0.598,0.813,9,-9.583,1,0.0428,0.175,0.979,0.108,0.381,120.008,334129,4
2020-06-05 17:19,Tycho,Ascension,264196,1UYXdZZMnCrlUqDRuIs9OE,0.384,0.536,3,-10.982,0,0.0446,0.444,0.86,0.0964,0.139,85.002,264299,4
2020-06-05 17:21,Tycho,Melanine,173192,18rXOovmohAMcFwUPAUAN2,0.444,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.086,146.318,173338,4
2020-06-05 17:27,Tycho,Adrift,362194,3DERgYjztCL6oME2fvRl6z,0.571,0.616,1,-10.159,1,0.0327,0.082,0.947,0.71,0.288,150.003,362389,4
2020-06-05 17:30,Tycho,Epigram,148936,0TRbihonM8LyyQ7OClspEy,0.667,0.715,2,-9.733,1,0.0269,0.266,0.819,0.113,0.166,98.6,148957,4
2020-06-05 17:34,Tycho,Elegy,263436,5MbUyUE6erY9mVgXaecQwR,0.535,0.417,3,-12.651,1,0.0369,0.946,0.931,0.0721,0.171,120.099,263561,4
2020-06-05 17:39,Tycho,Glider,293177,4cx6srR6OQzmd6mzpeaQsY,0.574,0.894,7,-8.436,1,0.04,0.02,0.903,0.0706,0.201,126.0,293357,4
2020-06-05 17:43,Tycho,Horizon,249931,5WwaKGBmg0TpG8mRQpksl2,0.721,0.792,8,-8.804,1,0.044,0.0717,0.898,0.106,0.408,122.037,249926,4
2020-06-05 17:48,Tycho,Slack,251681,1wJCpDiJeQccXuNguS8umH,0.611,0.841,2,-7.641,1,0.0367,0.00489,0.817,0.107,0.286,134.034,251712,1
2020-06-05 17:52,Tycho,Receiver,255196,78qM62MHvNxFJLpShqmq28,0.639,0.274,2,-16.048,0,0.0424,0.686,0.897,0.0897,0.0397,125.003,255209,4
2020-06-05 17:58,Tycho,Epoch,345429,5EeNRe6Fi29tTrssVzl4dw,0.559,0.743,1,-9.447,1,0.0532,0.0711,0.9,0.152,0.264,119.981,345387,4
2020-06-05 18:02,Tycho,Division,238690,3Lr9aRWF57Dd8NsjeWTKNp,0.485,0.902,0,-7.878,1,0.0317,0.00428,0.856,0.281,0.426,172.572,238745,1
2020-06-05 18:06,Tycho,Source,258438,1Z5GCYgzsBxb9VUUVQRG2E,0.689,0.642,4,-11.697,0,0.045,0.292,0.87,0.173,0.173,136.977,258510,4
2020-06-05 18:09,Tycho,Local,173686,74fNA9uOtYFbkpG7gE8AKV,0.382,0.847,11,-9.709,1,0.0605,9.66e-05,0.78,0.647,0.372,174.012,173846,4
2020-06-05 18:13,Tycho,Rings,248690,5DQEWQoJ3deYCPkRIFm3Ci,0.474,0.908,5,-9.364,0,0.0582,0.00543,0.77,0.111,0.112,139.983,248643,1
2020-06-05 18:15,Tycho,Continuum,104360,7dYXMe7VAmmkKDyGByUOfM,0.353,0.481,3,-17.469,0,0.0573,0.631,0.871,0.113,0.19,138.086,104558,4
2020-06-05 18:17,Tycho,Field,159933,3ozCQsJ9IA0v3ZlpE21UzK,0.25,0.288,0,-14.341,1,0.0323,0.693,0.824,0.102,0.324,147.243,160108,4
2020-06-05 18:20,Tycho,Sunrise Projector,184187,2ufpBcAB5TcGDsA04yEhxl,0.609,0.337,7,-12.964,1,0.0321,0.867,0.549,0.0899,0.114,99.996,184187,4
2020-06-05 18:26,Tycho,Dictaphone's Lament,309929,5HuAzrXrJV7gINMZ39CygH,0.566,0.556,0,-9.312,1,0.0295,0.00748,0.898,0.122,0.266,75.983,310707,4
2020-06-05 18:30,Tycho,PBS,279878,50he6q6viBp8pVeYWU0i7A,0.592,0.579,0,-9.783,1,0.0309,0.132,0.797,0.0953,0.353,117.01,280853,4
2020-06-05 18:35,Tycho,Send And Receive,292935,30EmaEb0hkd9M0iu7GoTBn,0.558,0.491,9,-14.688,0,0.0382,0.942,0.871,0.385,0.287,160.052,293133,4
2020-06-05 18:37,Tycho,Brother,102679,5cUkco6icgeyLItE0Nr21k,0.237,0.584,2,-17.439,0,0.123,0.983,0.606,0.379,0.288,91.82,102800,4
2020-06-05 18:42,Tycho,A Circular Reeducation,326106,6EOW01UjswOCdh9jtilMp3,0.675,0.48,0,-11.284,1,0.0281,0.578,0.893,0.089,0.336,119.988,326173,4
2020-06-05 18:48,Tycho,Past Is Prologue,349945,1fEO7Eq0wHpFdGaZV4NitC,0.577,0.526,9,-9.957,0,0.0312,0.782,0.879,0.337,0.13,160.024,350187,4
2020-06-05 18:53,Tycho,Cloud Generator,261181,4bXERByegZZubIis3htEcQ,0.868,0.343,9,-11.317,0,0.0698,0.773,0.897,0.36,0.454,120.009,261293,4
2020-06-05 18:59,Tycho,The Disconnect,371433,0nYyav3G7b2y7RCmC7jo1r,0.678,0.569,9,-11.647,0,0.0347,0.271,0.941,0.172,0.27,120.012,371533,4
2020-06-05 20:04,Tycho,Cascade,44877,108Tddldf7NG8BTHkrDeBu,0.568,0.929,0,-5.989,1,0.0662,0.00565,0.723,0.116,0.356,149.986,238667,4
2020-06-05 20:06,Tycho,Phoenix,86031,5kndUEvbnitrCBpuZCN8cl,0.27,0.0703,2,-25.854,0,0.0399,0.971,0.705,0.1,0.18,72.764,86067,3
2020-06-05 20:11,Tycho,Awake,283445,2qC1sUo8xxRRqYsaYEdDuZ,0.552,0.878,1,-5.767,1,0.0353,0.0585,0.892,0.0746,0.598,176.057,283636,4
2020-06-05 20:16,Tycho,Montana,325933,1JR1tkmUrBb1xYA7PlnZLn,0.541,0.936,6,-5.467,0,0.0435,0.0384,0.958,0.217,0.518,134.983,326108,4
2020-06-05 20:21,Tycho,Dye,316944,7n2TOW1CPU12MKS8j8zEfi,0.547,0.758,9,-8.169,1,0.0308,0.341,0.931,0.235,0.308,156.035,317155,4
2020-06-05 20:27,Tycho,See,318439,5ntMi72LCYmpGFiEbsrE48,0.658,0.816,0,-6.595,1,0.035,0.0173,0.892,0.144,0.572,126.991,318490,4
2020-06-05 20:31,Tycho,Apogee,260197,3RpWjYMS78Q2v2OmPO7A1x,0.479,0.792,10,-6.605,0,0.04,0.0498,0.825,0.345,0.586,176.003,260446,4
2020-06-05 20:35,Tycho,Spectre,226936,1vdN00jfVssgwJBMwmSAoT,0.651,0.72,5,-7.278,0,0.0396,0.497,0.903,0.114,0.39,128.017,226912,4
2020-06-05 20:38,Tycho,Plains,197192,36aMbIY8d92lK7P92LJlbZ,0.384,0.333,5,-13.304,0,0.0314,0.837,0.767,0.647,0.0397,139.826,197184,4
2020-06-05 20:43,Tycho,A Walk,316920,6koWevx9MqN6efQ6qreIbm,0.659,0.716,9,-7.816,1,0.0317,0.329,0.909,0.127,0.382,139.952,316919,4
2020-06-05 20:49,Tycho,Daydream,334431,1zTmKEtaxIqi2ByGBLmI3s,0.644,0.824,8,-8.109,1,0.0364,0.0769,0.979,0.0699,0.311,140.02,334459,4
2020-06-05 20:55,Tycho,Coastal Brake,333937,0dE9ro91KUtV5Xi7bDPy6b,0.598,0.813,9,-9.583,1,0.0428,0.175,0.979,0.108,0.381,120.008,334129,4
2020-06-05 20:59,Tycho,Ascension,264196,1UYXdZZMnCrlUqDRuIs9OE,0.384,0.536,3,-10.982,0,0.0446,0.444,0.86,0.0964,0.139,85.002,264299,4
2020-06-05 21:02,Tycho,Melanine,173196,18rXOovmohAMcFwUPAUAN2,0.444,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.086,146.318,173338,4
2020-06-05 21:08,Tycho,Adrift,362194,3DERgYjztCL6oME2fvRl6z,0.571,0.616,1,-10.159,1,0.0327,0.082,0.947,0.71,0.288,150.003,362389,4
2020-06-05 21:10,Tycho,Epigram,148934,0TRbihonM8LyyQ7OClspEy,0.667,0.715,2,-9.733,1,0.0269,0.266,0.819,0.113,0.166,98.6,148957,4
2020-06-05 21:15,Tycho,Elegy,263445,5MbUyUE6erY9mVgXaecQwR,0.535,0.417,3,-12.651,1,0.0369,0.946,0.931,0.0721,0.171,120.099,263561,4
2020-06-05 21:20,Tycho,Glider,293194,4cx6srR6OQzmd6mzpeaQsY,0.574,0.894,7,-8.436,1,0.04,0.02,0.903,0.0706,0.201,126.0,293357,4
2020-06-05 21:24,Tycho,Horizon,249916,5WwaKGBmg0TpG8mRQpksl2,0.721,0.792,8,-8.804,1,0.044,0.0717,0.898,0.106,0.408,122.037,249926,4
2020-06-05 21:28,Tycho,Slack,251700,1wJCpDiJeQccXuNguS8umH,0.611,0.841,2,-7.641,1,0.0367,0.00489,0.817,0.107,0.286,134.034,251712,1
2020-06-05 21:33,Tycho,Receiver,255193,78qM62MHvNxFJLpShqmq28,0.639,0.274,2,-16.048,0,0.0424,0.686,0.897,0.0897,0.0397,125.003,255209,4
2020-06-05 21:38,Tycho,Epoch,345434,5EeNRe6Fi29tTrssVzl4dw,0.559,0.743,1,-9.447,1,0.0532,0.0711,0.9,0.152,0.264,119.981,345387,4
2020-06-05 21:42,Tycho,Division,238693,3Lr9aRWF57Dd8NsjeWTKNp,0.485,0.902,0,-7.878,1,0.0317,0.00428,0.856,0.281,0.426,172.572,238745,1
2020-06-05 21:47,Tycho,Source,258446,1Z5GCYgzsBxb9VUUVQRG2E,0.689,0.642,4,-11.697,0,0.045,0.292,0.87,0.173,0.173,136.977,258510,4
2020-06-05 21:49,Tycho,Local,173689,74fNA9uOtYFbkpG7gE8AKV,0.382,0.847,11,-9.709,1,0.0605,9.66e-05,0.78,0.647,0.372,174.012,173846,4
2020-06-05 21:54,Tycho,Rings,248690,5DQEWQoJ3deYCPkRIFm3Ci,0.474,0.908,5,-9.364,0,0.0582,0.00543,0.77,0.111,0.112,139.983,248643,1
2020-06-05 21:55,Tycho,Continuum,104437,7dYXMe7VAmmkKDyGByUOfM,0.353,0.481,3,-17.469,0,0.0573,0.631,0.871,0.113,0.19,138.086,104558,4
2020-06-05 21:58,Tycho,Field,159936,3ozCQsJ9IA0v3ZlpE21UzK,0.25,0.288,0,-14.341,1,0.0323,0.693,0.824,0.102,0.324,147.243,160108,4
2020-06-05 22:01,Tycho,Sunrise Projector,184181,2ufpBcAB5TcGDsA04yEhxl,0.609,0.337,7,-12.964,1,0.0321,0.867,0.549,0.0899,0.114,99.996,184187,4
2020-06-05 22:06,Tycho,Dictaphone's Lament,309933,5HuAzrXrJV7gINMZ39CygH,0.566,0.556,0,-9.312,1,0.0295,0.00748,0.898,0.122,0.266,75.983,310707,4
2020-06-05 22:11,Tycho,PBS,279941,50he6q6viBp8pVeYWU0i7A,0.592,0.579,0,-9.783,1,0.0309,0.132,0.797,0.0953,0.353,117.01,280853,4
2020-06-05 22:16,Tycho,Send And Receive,292938,30EmaEb0hkd9M0iu7GoTBn,0.558,0.491,9,-14.688,0,0.0382,0.942,0.871,0.385,0.287,160.052,293133,4
