endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-02 23:58,Jóhann Jóhannsson,"The Beast - From ""Sicario""",3020,5KwLjZ0oJ5kNl7jGtdiIOC,0.168,0.0383,9,-23.447,0,0.0382,0.48,0.856,0.107,0.0342,92.746,193467,4
2020-06-02 23:58,Clint Mansell,The Beginning of the End,1030,7CAD3QOpAUwRYR9PaQNgR6,0.695,0.338,5,-15.809,1,0.333,0.93,0.888,0.108,0.373,175.942,268640,4
2020-06-02 23:58,Dead Kennedys,Holiday in Cambodia,1250,2OuNnwnNQyWrF47pthWxNb,0.133,0.927,7,-5.371,1,0.0741,0.00344,0.00044,0.0915,0.5,197.708,224867,4
2020-06-02 23:58,Radiohead,The Daily Mail,1310,0Kwg1epDRFLyXFq09t7MtB,0.36,0.362,10,-7.102,1,0.0385,0.652,0.000128,0.107,0.159,116.783,217798,4
2020-06-02 23:58,Yusuf / Cat Stevens,Peace Train,960,1ppuHX1oVMku5LTL0swNZP,0.61,0.582,0,-10.422,1,0.044,0.119,3.76e-05,0.12,0.781,82.492,251333,4
2020-06-02 23:58,Courtney Barnett,History Eraser,38690,1KM7h4kz6oTrjSZX9AUXbL,0.288,0.893,2,-3.648,1,0.159,0.000791,5.16e-05,0.22,0.632,120.856,208320,4
2020-06-02 23:58,Genesis,Jesus He Knows Me - 2007 Remaster,1560,0YN4BbP8czMk6QiL62qnWT,0.561,0.883,3,-7.278,0,0.0462,0.53,1.36e-06,0.0772,0.606,94.997,256480,4
2020-06-02 23:58,Brandi Carlile,The Joke,1260,18k8IlS52uxRWObykDUZFG,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,279373,4
2020-06-02 23:58,Portishead,We Carry On,870,0ig9qLenoEShtGuX1lSb47,0.56,0.913,3,-5.234,1,0.0353,0.502,0.582,0.295,0.414,126.996,387787,4
2020-06-02 23:58,Nathan Lane,Where Did We Go Right?,1020,5nSJEh3lZ99BRMB61BCQUB,0.635,0.347,7,-13.707,1,0.566,0.73,0,0.563,0.674,126.613,134733,4
2020-06-02 23:59,The Flaming Lips,Do You Realize??,830,2DFRFqWNahKtFD112H2iEZ,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,213173,4
2020-06-02 23:59,David Bowie,Fame - 2016 Remaster,3290,1PehfITh0TTRx3LkDdV4h3,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,261373,4
2020-06-02 23:59,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1440,1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,378147,4
2020-06-02 23:59,Radiohead,Burn the Witch,23170,3DpuYpzkvUWXbmzCm6pfzR,0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,220609,4
2020-06-02 23:59,Joe Hisaishi,The World of the Dead II,71860,2KXOfp7tKmkiO71awDRBtT,0.267,0.399,5,-12.619,0,0.0337,0.31,0.958,0.192,0.0391,69.664,92867,5
