endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-15 06:34,Jukjae,Not Going Anywhere Berlin Friedrichs Bridge busking Version,9490,77I5aqQdrK1zTrqZMrRgwb,0.435,0.207,8,-12.074,0,0.0328,0.931,6.12e-06,0.142,0.14,98.297,221571,4
2020-06-15 06:34,Nathan Benjamin,Honey,10810,3HslFQ37rjVJPKOohsdFdp,0.853,0.264,9,-9.926,1,0.0386,0.106,0,0.258,0.323,92.011,250462,4
2020-06-15 06:37,Jacquie,Break,171961,3OGMwLZ5ZbPTgTZT22XjTd,0.644,0.44,4,-7.413,0,0.0511,0.729,0,0.102,0.238,117.19,171962,4
2020-06-15 06:38,Sabrina Carpenter,Exhale,47828,6CagMrZXJUdGGIw6Eaepos,0.513,0.266,7,-10.611,1,0.0357,0.879,0,0.123,0.276,74.009,164709,4
2020-06-15 06:39,NIve,Tired,38650,7BWvtYsoM6KzgsXXVpYPqA,0.72,0.427,9,-7.731,1,0.084,0.408,0,0.111,0.383,76.015,229840,4
2020-06-15 06:41,ntvrme,so much,127280,5t9a4HJTPLHGlfP9Ttxsxc,0.493,0.106,4,-19.859,1,0.252,0.148,0.286,0.111,0.443,175.749,129962,3
2020-06-15 06:41,Joel Adams,Coffee,25640,5qX42TWowTJFtX2cWFW7uw,0.475,0.501,10,-8.963,0,0.126,0.43,3.5e-06,0.358,0.284,107.944,251294,4
2020-06-15 06:42,Harry Styles,Cherry,31250,2IOFZdYYkFxEHVz1w34PoL,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4
2020-06-15 06:44,Ebony Day,Lost in Japan - Acoustic,103980,1hUuk49lEGVscn7VEFqtYd,0.511,0.16,1,-11.381,1,0.11,0.981,0,0.0992,0.4,78.602,144834,3
2020-06-15 06:44,Valntn,Mona Lisa,49460,2Rtj1B24RTIrIg2TMQ8WS9,0.886,0.59,1,-5.14,0,0.0515,0.0493,0,0.28,0.787,119.934,157020,4
2020-06-15 06:45,Oh Wonder,I Wish I Never Met You,29700,1Gl8PKu5MzKuVWEf5xc0lX,0.471,0.496,1,-9.947,1,0.225,0.667,6.67e-05,0.112,0.602,93.999,179081,4
2020-06-15 06:46,push baby,thor,50340,0jUyYa9U2ZF7IdXj3jtZkn,0.556,0.278,8,-10.196,1,0.223,0.892,0,0.0827,0.261,104.168,194427,4
2020-06-15 06:49,Alex Porat,Insecure,188864,0x5EbKg4Y1GLrFcLz77jpl,0.649,0.365,1,-10.369,1,0.0392,0.202,0.000182,0.102,0.154,81.989,188865,4
2020-06-15 06:52,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 06:54,Adele,All I Ask,2660,05TOt5Vz4StdjMpEdFPlvB,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,271800,4
2020-06-15 06:54,Ruby Amanfu,Our Love,128131,5FCK8Op0jLdabM7mUEcW6c,0.665,0.242,0,-12.478,1,0.0531,0.879,7.41e-05,0.0815,0.38,170.194,182798,4
2020-06-15 06:55,Mikey Sol,Slow Dancing in the Dark,17000,6FF1FMnANE256vIyTm7Mw0,0.543,0.0657,5,-20.46,1,0.0312,0.898,0.000333,0.106,0.215,89.03,191947,4
2020-06-15 06:55,Timmy Albert,roses & sunflowers,30830,2qLg145VEb3ukK1mSDv181,0.557,0.16,8,-14.002,1,0.0302,0.912,1.8e-05,0.109,0.255,84.89,208043,4
2020-06-15 06:56,Social House,At Least We Can Say That We Tried,54590,2kfeJzwg9zN1HekDfkeZjH,0.618,0.7,3,-7.804,1,0.0497,0.649,0,0.13,0.56,150.938,156240,4
2020-06-15 06:57,Jean Seizure,I Know,23760,6Pf224HDEoj3VJYJHLXVcT,0.436,0.0321,9,-17.82,1,0.0432,0.942,0,0.101,0.394,88.398,178409,4
2020-06-15 06:57,I'll,1000x,73700,1sA5Z7c7AUsQuupHSQwPwb,0.397,0.304,4,-7.379,1,0.0378,0.805,0,0.111,0.204,115.15,306835,4
